,Temporada,Región,Provincia,Comuna,Fecha_de_inicio,Fecha_de_detección,Fecha_de_extinción,Latitud,Longitud,Fecha_de_Proceso,Clima
791,2021-22,Los Lagos,Llanquihue,Calbuco,28-oct-2021 20:58,28-oct-2021 21:02,5-nov-2021 16:25,-41.769308347980775,-73.42567017123383,08-11-2022,
792,2021-22,Los Lagos,Osorno,San Juan de la Costa,29-oct-2021 00:08,29-oct-2021 00:12,31-oct-2021 11:58,-40.55936533575666,-73.3496051356481,08-11-2022,
793,2021-22,Los Lagos,Chiloé,Castro,29-oct-2021 13:30,29-oct-2021 13:32,29-oct-2021 16:35,-42.52417134594258,-73.7675052804672,08-11-2022,
794,2021-22,Los Lagos,Chiloé,Castro,29-oct-2021 18:35,29-oct-2021 18:38,29-oct-2021 20:05,-42.488329895957705,-73.80416556031055,08-11-2022,
795,2021-22,Los Lagos,Osorno,Purranque,30-oct-2021 11:50,30-oct-2021 12:00,3-nov-2021 12:00,-40.9402815596376,-73.45563355089281,08-11-2022,
796,2021-22,Los Lagos,Chiloé,Castro,30-oct-2021 17:01,30-oct-2021 17:08,31-oct-2021 14:17,-42.44805572731026,-73.68806089880268,08-11-2022,
797,2021-22,Los Lagos,Chiloé,Ancud,30-oct-2021 23:10,30-oct-2021 23:13,31-oct-2021 10:39,-42.076388676065065,-73.7805604450712,08-11-2022,
798,2021-22,Los Lagos,Chiloé,Castro,31-oct-2021 06:20,31-oct-2021 06:30,31-oct-2021 11:46,-42.4005543764986,-73.6899988601956,08-11-2022,
799,2021-22,Los Lagos,Chiloé,Dalcahue,30-oct-2021 16:03,30-oct-2021 16:09,31-oct-2021 12:04,-42.385829286259785,-73.69944046981027,08-11-2022,
800,2021-22,Los Lagos,Chiloé,Castro,31-oct-2021 14:14,31-oct-2021 14:18,1-nov-2021 14:44,-42.492779345680745,-73.6655511780335,08-11-2022,
801,2021-22,Los Lagos,Chiloé,Dalcahue,31-oct-2021 16:00,31-oct-2021 16:05,31-oct-2021 17:49,-42.35715822578348,-73.68319019640371,08-11-2022,
802,2021-22,Los Lagos,Chiloé,Castro,31-oct-2021 16:30,31-oct-2021 16:32,2-nov-2021 13:26,-42.52250195283003,-73.70833316360077,08-11-2022,
803,2021-22,Los Lagos,Chiloé,Dalcahue,31-oct-2021 18:30,31-oct-2021 18:39,1-nov-2021 12:10,-42.345003025848946,-73.6049939426813,08-11-2022,
804,2021-22,Los Lagos,Llanquihue,Puerto Montt,1-nov-2021 12:28,1-nov-2021 12:29,1-nov-2021 13:44,-41.44501802958205,-72.91067653311336,08-11-2022,
805,2021-22,Los Lagos,Chiloé,Castro,1-nov-2021 14:50,1-nov-2021 14:55,2-nov-2021 12:43,-42.51500056898774,-73.7350007035222,08-11-2022,
806,2021-22,Los Lagos,Llanquihue,Puerto Montt,1-nov-2021 18:09,1-nov-2021 18:11,3-nov-2021 12:24,-41.48806016027729,-72.95469115396035,08-11-2022,
807,2021-22,Los Lagos,Chiloé,Puqueldón,1-nov-2021 15:00,1-nov-2021 15:10,2-nov-2021 16:10,-42.61666581187116,-73.60111527139853,08-11-2022,
808,2021-22,Los Lagos,Palena,Futaleufú,1-nov-2021 18:30,1-nov-2021 18:35,3-nov-2021 18:10,-43.08399700379476,-72.01189528827945,08-11-2022,
809,2021-22,Los Lagos,Llanquihue,Puerto Montt,2-nov-2021 18:30,2-nov-2021 18:35,2-nov-2021 19:29,-41.46691527714559,-72.8729489168024,08-11-2022,
810,2021-22,Los Lagos,Chiloé,Castro,6-nov-2021 15:18,6-nov-2021 15:22,6-nov-2021 17:00,-42.43944710575454,-73.6724953409953,08-11-2022,
811,2021-22,Los Lagos,Chiloé,Castro,6-nov-2021 18:10,6-nov-2021 18:12,9-nov-2021 12:30,-42.505690218628196,-73.80736438370796,08-11-2022,
812,2021-22,Los Lagos,Chiloé,Castro,8-nov-2021 15:30,8-nov-2021 15:40,8-nov-2021 19:24,-42.49025104125485,-73.80013774605428,08-11-2022,
813,2021-22,Los Lagos,Chiloé,Chonchi,8-nov-2021 18:00,8-nov-2021 18:04,8-nov-2021 19:40,-42.518057450916814,-73.8391704848561,08-11-2022,
814,2021-22,Los Lagos,Llanquihue,Puerto Montt,8-nov-2021 20:22,8-nov-2021 20:29,8-nov-2021 20:55,-41.44889114982571,-72.95883129020415,08-11-2022,
815,2021-22,Los Lagos,Chiloé,Castro,9-nov-2021 14:16,9-nov-2021 14:20,9-nov-2021 17:42,-42.46832905913577,-73.7136077964305,08-11-2022,
816,2021-22,Los Lagos,Chiloé,Chonchi,9-nov-2021 17:30,9-nov-2021 17:35,10-nov-2021 11:54,-42.62055853099213,-73.84443793688986,08-11-2022,
817,2021-22,Los Lagos,Llanquihue,Puerto Montt,10-nov-2021 19:45,10-nov-2021 19:47,10-nov-2021 20:21,-41.46516637347513,-72.91316677487221,08-11-2022,
818,2021-22,Los Lagos,Chiloé,Castro,11-nov-2021 11:40,11-nov-2021 11:53,11-nov-2021 13:27,-42.46944152297699,-73.81250499736916,08-11-2022,
819,2021-22,Los Lagos,Chiloé,Dalcahue,11-nov-2021 14:18,11-nov-2021 14:23,11-nov-2021 17:17,-42.3822767842422,-73.671586918776,08-11-2022,
820,2021-22,Los Lagos,Llanquihue,Maullín,11-nov-2021 17:20,11-nov-2021 17:29,11-nov-2021 20:12,-41.59261055937186,-73.24806007131195,08-11-2022,
821,2021-22,Los Lagos,Llanquihue,Puerto Montt,12-nov-2021 13:34,12-nov-2021 13:37,12-nov-2021 14:21,-41.46555949446908,-72.9124955915475,08-11-2022,
822,2021-22,Los Lagos,Llanquihue,Calbuco,13-nov-2021 20:45,13-nov-2021 20:50,14-nov-2021 14:45,-41.72175466526914,-73.14572440420535,08-11-2022,
823,2021-22,Los Lagos,Llanquihue,Puerto Montt,18-nov-2021 14:10,18-nov-2021 14:12,18-nov-2021 15:05,-41.47433140222262,-72.90799862203936,08-11-2022,
824,2021-22,Los Lagos,Llanquihue,Puerto Montt,18-nov-2021 14:58,18-nov-2021 15:05,18-nov-2021 15:33,-41.46561567613327,-72.91261352945186,08-11-2022,
825,2021-22,Los Lagos,Llanquihue,Puerto Varas,18-nov-2021 19:25,18-nov-2021 19:27,18-nov-2021 20:33,-41.37883456365595,-72.90961611398703,08-11-2022,
826,2021-22,Los Lagos,Llanquihue,Fresia,19-nov-2021 15:10,19-nov-2021 15:15,20-nov-2021 17:03,-41.18394744487443,-73.69508439522119,08-11-2022,
827,2021-22,Los Lagos,Chiloé,Dalcahue,19-nov-2021 18:30,19-nov-2021 18:31,19-nov-2021 20:10,-42.33707937497962,-73.48928161490542,08-11-2022,
828,2021-22,Los Lagos,Chiloé,Castro,20-nov-2021 14:50,20-nov-2021 14:58,21-nov-2021 18:54,-42.44311478209799,-73.81483840258443,08-11-2022,
829,2021-22,Los Lagos,Chiloé,Castro,21-nov-2021 18:10,21-nov-2021 18:17,21-nov-2021 21:02,-42.5418875173236,-73.72247450785899,08-11-2022,
830,2021-22,Los Lagos,Llanquihue,Calbuco,22-nov-2021 12:28,22-nov-2021 12:34,23-nov-2021 16:56,-41.742109291160034,-73.2197214397042,08-11-2022,
831,2021-22,Los Lagos,Llanquihue,Puerto Varas,22-nov-2021 16:55,22-nov-2021 17:02,22-nov-2021 18:12,-41.3883345478187,-72.92042242555515,08-11-2022,
832,2021-22,Los Lagos,Llanquihue,Puerto Varas,22-nov-2021 18:55,22-nov-2021 18:57,22-nov-2021 19:48,-41.3883345478187,-72.92042242555515,08-11-2022,
833,2021-22,Los Lagos,Llanquihue,Puerto Montt,22-nov-2021 19:43,22-nov-2021 19:45,22-nov-2021 20:23,-41.46444348945416,-72.90758620187287,08-11-2022,
834,2021-22,Los Lagos,Chiloé,Dalcahue,23-nov-2021 11:48,23-nov-2021 11:50,23-nov-2021 13:00,-42.22861353703937,-73.6963839359982,08-11-2022,
835,2021-22,Los Lagos,Chiloé,Castro,23-nov-2021 16:20,23-nov-2021 16:26,23-nov-2021 18:00,-42.48721979736038,-73.77916982439619,08-11-2022,
836,2021-22,Los Lagos,Llanquihue,Puerto Montt,26-nov-2021 18:20,26-nov-2021 18:21,26-nov-2021 19:27,-41.44494384357425,-72.91055921135853,08-11-2022,
837,2021-22,Los Lagos,Llanquihue,Puerto Montt,27-nov-2021 15:50,27-nov-2021 15:53,27-nov-2021 17:02,-41.4644736854713,-72.90825576633686,08-11-2022,
838,2021-22,Los Lagos,Chiloé,Dalcahue,27-nov-2021 15:40,27-nov-2021 15:45,27-nov-2021 17:40,-42.34399782408316,-73.69238783430146,08-11-2022,
839,2021-22,Los Lagos,Llanquihue,Puerto Montt,27-nov-2021 16:45,27-nov-2021 16:55,28-nov-2021 14:59,-41.474391857326374,-72.87982991322792,08-11-2022,
840,2021-22,Los Lagos,Llanquihue,Puerto Varas,28-nov-2021 15:03,28-nov-2021 15:10,28-nov-2021 15:51,-41.38546868126088,-72.91485701496258,08-11-2022,
841,2021-22,Los Lagos,Llanquihue,Puerto Montt,28-nov-2021 12:16,28-nov-2021 12:19,28-nov-2021 16:36,-41.4150827236533,-72.90244756802535,08-11-2022,
842,2021-22,Los Lagos,Chiloé,Dalcahue,28-nov-2021 17:07,28-nov-2021 17:10,1-dic-2021 11:22,-42.36333656301272,-73.64305967341814,08-11-2022,
843,2021-22,Los Lagos,Llanquihue,Puerto Varas,28-nov-2021 18:45,28-nov-2021 18:55,28-nov-2021 19:42,-41.38339994697972,-72.91352393317547,08-11-2022,
844,2021-22,Los Lagos,Chiloé,Castro,29-nov-2021 01:05,29-nov-2021 01:07,1-dic-2021 11:15,-42.469719255914626,-73.7908350273816,08-11-2022,
845,2021-22,Los Lagos,Chiloé,Ancud,27-nov-2021 23:20,27-nov-2021 23:25,30-nov-2021 10:40,-41.78999733459595,-73.90944672579263,08-11-2022,
846,2021-22,Los Lagos,Osorno,San Pablo,29-nov-2021 12:25,29-nov-2021 12:30,30-nov-2021 12:20,-40.41160981363064,-73.3918656735808,08-11-2022,
847,2021-22,Los Lagos,Llanquihue,Puerto Montt,29-nov-2021 14:20,29-nov-2021 14:25,30-nov-2021 11:27,-41.488384417079814,-72.88793802474993,08-11-2022,
848,2021-22,Los Lagos,Llanquihue,Puerto Montt,29-nov-2021 15:50,29-nov-2021 15:55,29-nov-2021 17:21,-41.44017039350887,-73.1011944839826,08-11-2022,
849,2021-22,Los Lagos,Chiloé,Ancud,29-nov-2021 15:50,29-nov-2021 15:52,30-nov-2021 12:37,-41.97666872357673,-73.52916475875733,08-11-2022,
850,2021-22,Los Lagos,Chiloé,Castro,29-nov-2021 17:05,29-nov-2021 17:10,30-nov-2021 19:00,-42.46698618104303,-73.68495309172734,08-11-2022,
851,2021-22,Los Lagos,Llanquihue,Puerto Montt,29-nov-2021 19:58,29-nov-2021 20:00,29-nov-2021 20:51,-41.47699957869924,-72.98271609765015,08-11-2022,
852,2021-22,Los Lagos,Llanquihue,Puerto Montt,30-nov-2021 13:16,30-nov-2021 13:20,30-nov-2021 16:04,-41.4635900668215,-72.89094628722947,08-11-2022,
853,2021-22,Los Lagos,Llanquihue,Puerto Montt,30-nov-2021 19:45,30-nov-2021 19:50,30-nov-2021 20:43,-41.46624753402735,-72.99416164203508,08-11-2022,
854,2021-22,Los Lagos,Llanquihue,Puerto Montt,30-nov-2021 22:00,30-nov-2021 22:05,1-dic-2021 11:58,-41.397497794803705,-72.91861112808769,08-11-2022,
855,2021-22,Los Lagos,Chiloé,Castro,2-dic-2021 12:50,2-dic-2021 13:00,8-dic-2021 14:51,-42.44307989727027,-73.81494849301072,08-11-2022,
856,2021-22,Los Lagos,Chiloé,Ancud,2-dic-2021 14:50,2-dic-2021 14:55,4-dic-2021 09:51,-41.87916539092033,-73.82555853441501,08-11-2022,
857,2021-22,Los Lagos,Llanquihue,Calbuco,2-dic-2021 17:40,2-dic-2021 17:41,5-dic-2021 11:40,-41.768011525851946,-73.17605660174878,08-11-2022,
858,2021-22,Los Lagos,Chiloé,Puqueldón,2-dic-2021 20:45,2-dic-2021 20:47,3-dic-2021 16:52,-42.63472110244868,-73.5944419491628,08-11-2022,
859,2021-22,Los Lagos,Llanquihue,Puerto Montt,3-dic-2021 12:45,3-dic-2021 12:47,3-dic-2021 15:15,-41.46749935579531,-72.89686661614628,08-11-2022,
860,2021-22,Los Lagos,Llanquihue,Puerto Montt,3-dic-2021 18:50,3-dic-2021 18:52,4-dic-2021 14:17,-41.562558941017016,-73.11399594791679,08-11-2022,
861,2021-22,Los Lagos,Chiloé,Castro,3-dic-2021 18:08,3-dic-2021 18:10,4-dic-2021 15:05,-42.54416624640486,-73.70246703675195,08-11-2022,
862,2021-22,Los Lagos,Chiloé,Ancud,3-dic-2021 20:48,3-dic-2021 20:50,4-dic-2021 20:38,-41.88472656374116,-73.7516700628764,08-11-2022,
863,2021-22,Los Lagos,Llanquihue,Maullín,3-dic-2021 19:22,3-dic-2021 19:23,21-dic-2021 18:53,-41.67721871317585,-73.57722349623297,08-11-2022,
864,2021-22,Los Lagos,Osorno,Osorno,4-dic-2021 13:55,4-dic-2021 14:06,4-dic-2021 15:25,-40.54805781771736,-73.15649490246321,08-11-2022,
865,2021-22,Los Lagos,Llanquihue,Puerto Montt,4-dic-2021 15:32,4-dic-2021 15:39,4-dic-2021 18:23,-41.4656426955987,-72.88158788439607,08-11-2022,
866,2021-22,Los Lagos,Llanquihue,Puerto Montt,4-dic-2021 20:48,4-dic-2021 20:57,4-dic-2021 21:48,-41.49355906871983,-72.98711371268442,08-11-2022,
867,2021-22,Los Lagos,Palena,Chaitén,4-dic-2021 19:40,4-dic-2021 20:00,7-dic-2021 20:00,-43.493333253287304,-72.34597042033607,08-11-2022,
868,2021-22,Los Lagos,Llanquihue,Calbuco,5-dic-2021 17:45,5-dic-2021 17:59,13-dic-2021 12:50,-41.74111295549997,-73.2181976871942,08-11-2022,
869,2021-22,Los Lagos,Osorno,Osorno,5-dic-2021 19:00,5-dic-2021 19:13,5-dic-2021 20:58,-40.570555555187724,-73.14943931301993,08-11-2022,
870,2021-22,Los Lagos,Osorno,Puerto Octay,5-dic-2021 19:15,5-dic-2021 19:28,4-ene-2022 16:55,-40.90722220713107,-72.85011565489454,08-11-2022,
871,2021-22,Los Lagos,Chiloé,Dalcahue,5-dic-2021 19:00,5-dic-2021 19:03,8-dic-2021 13:52,-42.371109696046084,-73.70305988931297,08-11-2022,
872,2021-22,Los Lagos,Llanquihue,Calbuco,5-dic-2021 16:31,5-dic-2021 16:40,2-ene-2022 17:40,-41.765782694015094,-73.15717249535865,08-11-2022,
873,2021-22,Los Lagos,Llanquihue,Puerto Varas,6-dic-2021 12:50,6-dic-2021 12:55,20-ene-2022 15:56,-41.40250215301079,-72.98056063380427,08-11-2022,
874,2021-22,Los Lagos,Llanquihue,Puerto Montt,6-dic-2021 14:12,6-dic-2021 14:19,6-dic-2021 15:41,-41.44638595585447,-72.91111145227626,08-11-2022,
875,2021-22,Los Lagos,Chiloé,Queilén,6-dic-2021 15:00,6-dic-2021 15:10,6-dic-2021 18:04,-42.77119113841719,-73.52804380278927,08-11-2022,
876,2021-22,Los Lagos,Chiloé,Quemchi,6-dic-2021 17:20,6-dic-2021 17:22,8-dic-2021 16:11,-42.19777598999807,-73.53443932055923,08-11-2022,
877,2021-22,Los Lagos,Chiloé,Quemchi,6-dic-2021 16:30,6-dic-2021 16:37,7-dic-2021 18:24,-42.148892387175884,-73.42055716860996,08-11-2022,
878,2021-22,Los Lagos,Chiloé,Ancud,7-dic-2021 13:15,7-dic-2021 13:18,8-dic-2021 11:15,-41.896107285855315,-73.98833880844202,08-11-2022,
879,2021-22,Los Lagos,Chiloé,Quinchao,4-dic-2021 09:20,4-dic-2021 09:24,7-dic-2021 16:10,-42.493330227332244,-73.27388722194365,08-11-2022,
880,2021-22,Los Lagos,Llanquihue,Puerto Montt,8-dic-2021 14:20,8-dic-2021 14:34,8-dic-2021 15:47,-41.463681390517976,-72.88905148415296,08-11-2022,
881,2021-22,Los Lagos,Chiloé,Dalcahue,8-dic-2021 15:27,8-dic-2021 15:30,16-dic-2021 15:43,-42.381662759597184,-73.69972083303847,08-11-2022,
882,2021-22,Los Lagos,Llanquihue,Calbuco,8-dic-2021 15:50,8-dic-2021 15:58,9-dic-2021 15:07,-41.73944165917014,-73.18736342430381,08-11-2022,
883,2021-22,Los Lagos,Chiloé,Castro,9-dic-2021 05:40,9-dic-2021 05:45,14-dic-2021 16:49,-42.45194171012468,-73.77555032346345,08-11-2022,
884,2021-22,Los Lagos,Chiloé,Castro,9-dic-2021 14:00,9-dic-2021 14:04,14-dic-2021 15:21,-42.49666529922475,-73.8255590720177,08-11-2022,
885,2021-22,Los Lagos,Osorno,San Juan de la Costa,9-dic-2021 14:20,9-dic-2021 14:26,10-dic-2021 12:23,-40.51861357558798,-73.52138870571099,08-11-2022,
886,2021-22,Los Lagos,Chiloé,Castro,9-dic-2021 16:00,9-dic-2021 16:03,20-dic-2021 16:47,-42.47014247026544,-73.78912385965833,08-11-2022,
887,2021-22,Los Lagos,Osorno,San Juan de la Costa,9-dic-2021 20:40,9-dic-2021 20:44,22-dic-2021 14:16,-40.49416846917193,-73.60056105402155,08-11-2022,
888,2021-22,Los Lagos,Chiloé,Castro,10-dic-2021 14:59,10-dic-2021 15:00,14-dic-2021 18:06,-42.424778319177726,-73.80782970724074,08-11-2022,
889,2021-22,Los Lagos,Chiloé,Quinchao,9-dic-2021 15:39,9-dic-2021 15:42,13-dic-2021 14:50,-42.47152113615511,-73.34671940931243,08-11-2022,
890,2021-22,Los Lagos,Chiloé,Quinchao,12-dic-2021 15:10,12-dic-2021 15:14,15-dic-2021 13:22,-42.4696643229835,-73.29075254103846,08-11-2022,
891,2021-22,Los Lagos,Chiloé,Quinchao,12-dic-2021 15:10,12-dic-2021 15:16,13-dic-2021 16:20,-42.47115979866149,-73.30777848361893,08-11-2022,
892,2021-22,Los Lagos,Chiloé,Quinchao,12-dic-2021 15:18,12-dic-2021 15:20,15-dic-2021 13:20,-42.48344236387199,-73.32179205803313,08-11-2022,
893,2021-22,Los Lagos,Chiloé,Quinchao,12-dic-2021 15:00,12-dic-2021 15:20,13-dic-2021 11:48,-42.479454471975096,-73.33238576513948,08-11-2022,
894,2021-22,Los Lagos,Chiloé,Quinchao,12-dic-2021 15:10,12-dic-2021 15:23,13-dic-2021 12:44,-42.46089493729286,-73.36431838080894,08-11-2022,
895,2021-22,Los Lagos,Chiloé,Quinchao,12-dic-2021 15:10,12-dic-2021 15:27,13-dic-2021 11:03,-42.45426106289457,-73.3734051952903,08-11-2022,
896,2021-22,Los Lagos,Chiloé,Dalcahue,14-dic-2021 17:48,14-dic-2021 17:53,16-dic-2021 20:25,-42.34699575855634,-73.70978389637126,08-11-2022,
897,2021-22,Los Lagos,Llanquihue,Puerto Montt,15-dic-2021 03:40,15-dic-2021 03:50,15-dic-2021 11:35,-41.4764708028392,-72.91769029429436,08-11-2022,
898,2021-22,Los Lagos,Chiloé,Chonchi,9-dic-2021 16:20,9-dic-2021 16:27,3-ene-2022 15:03,-42.61582991608837,-73.81527490371488,08-11-2022,
899,2021-22,Los Lagos,Chiloé,Ancud,15-dic-2021 20:45,15-dic-2021 20:47,17-dic-2021 16:10,-41.990721485104864,-73.63586461314048,08-11-2022,
900,2021-22,Los Lagos,Llanquihue,Puerto Varas,16-dic-2021 13:08,16-dic-2021 13:15,19-dic-2021 13:45,-41.34635785140058,-73.00458796604372,08-11-2022,
901,2021-22,Los Lagos,Llanquihue,Los Muermos,16-dic-2021 19:00,16-dic-2021 19:10,18-dic-2021 17:43,-41.43086480709529,-73.64871711099926,08-11-2022,
902,2021-22,Los Lagos,Llanquihue,Puerto Montt,19-dic-2021 18:23,19-dic-2021 18:25,22-dic-2021 18:38,-41.531029369918365,-73.05313498579206,08-11-2022,
903,2021-22,Los Lagos,Llanquihue,Puerto Montt,18-dic-2021 22:50,18-dic-2021 22:55,23-dic-2021 19:30,-41.53361332951701,-73.05360886896719,08-11-2022,
904,2021-22,Los Lagos,Chiloé,Queilén,19-dic-2021 19:48,19-dic-2021 19:50,23-dic-2021 17:03,-42.87000140212107,-73.59222388784995,08-11-2022,
905,2021-22,Los Lagos,Llanquihue,Puerto Varas,20-dic-2021 16:18,20-dic-2021 16:22,21-dic-2021 18:25,-41.384691307774915,-72.91271724734654,08-11-2022,
906,2021-22,Los Lagos,Llanquihue,Puerto Montt,20-dic-2021 15:35,20-dic-2021 15:45,21-dic-2021 17:21,-41.465277238497094,-72.88277323427657,08-11-2022,
907,2021-22,Los Lagos,Osorno,San Pablo,21-dic-2021 15:25,21-dic-2021 15:36,21-dic-2021 17:10,-40.44816717468216,-72.98452490499432,08-11-2022,
908,2021-22,Los Lagos,Chiloé,Queilén,21-dic-2021 17:45,21-dic-2021 17:52,3-ene-2022 19:01,-42.828612163109234,-73.645833022154,08-11-2022,
909,2021-22,Los Lagos,Llanquihue,Puerto Montt,21-dic-2021 19:00,21-dic-2021 19:12,21-dic-2021 19:53,-41.464445572518585,-72.90522728762079,08-11-2022,
910,2021-22,Los Lagos,Llanquihue,Puerto Montt,21-dic-2021 19:30,21-dic-2021 19:37,22-dic-2021 09:40,-41.46994631199884,-72.89424883236389,08-11-2022,
911,2021-22,Los Lagos,Llanquihue,Fresia,21-dic-2021 19:19,21-dic-2021 19:20,27-dic-2021 13:12,-41.168760164855,-73.6823925520555,08-11-2022,
912,2021-22,Los Lagos,Chiloé,Ancud,22-dic-2021 20:42,22-dic-2021 20:43,22-dic-2021 21:52,-41.99083735486692,-73.63500498218735,08-11-2022,
913,2021-22,Los Lagos,Chiloé,Dalcahue,23-dic-2021 17:30,23-dic-2021 17:35,27-dic-2021 17:23,-42.346726449066104,-73.70906097041278,08-11-2022,
914,2021-22,Los Lagos,Llanquihue,Puerto Montt,24-dic-2021 11:07,24-dic-2021 11:10,30-dic-2021 12:56,-41.43472354593707,-72.90722481659542,08-11-2022,
915,2021-22,Los Lagos,Llanquihue,Puerto Montt,24-dic-2021 11:30,24-dic-2021 11:31,31-dic-2021 11:34,-41.44583443140514,-72.91000392947674,08-11-2022,
916,2021-22,Los Lagos,Llanquihue,Puerto Montt,24-dic-2021 13:50,24-dic-2021 13:56,24-dic-2021 15:10,-41.46482110759484,-72.9060653436682,08-11-2022,
917,2021-22,Los Lagos,Chiloé,Dalcahue,24-dic-2021 13:10,24-dic-2021 13:13,30-dic-2021 17:30,-42.350829930734385,-73.67250438417146,08-11-2022,
918,2021-22,Los Lagos,Llanquihue,Puerto Montt,24-dic-2021 14:50,24-dic-2021 14:56,24-dic-2021 17:25,-41.42858224503234,-73.0711111314326,08-11-2022,
919,2021-22,Los Lagos,Osorno,Osorno,24-dic-2021 16:44,24-dic-2021 16:46,27-dic-2021 13:50,-40.56271894134895,-73.15003319696761,08-11-2022,
920,2021-22,Los Lagos,Chiloé,Curaco de Vélez,25-dic-2021 00:50,25-dic-2021 00:52,4-ene-2022 13:59,-42.401110990521246,-73.59333807328943,08-11-2022,
921,2021-22,Los Lagos,Osorno,San Juan de la Costa,24-dic-2021 20:45,24-dic-2021 20:55,27-dic-2021 16:34,-40.45505751297131,-73.36613542895401,08-11-2022,
922,2021-22,Los Lagos,Llanquihue,Puerto Montt,25-dic-2021 14:35,25-dic-2021 14:36,2-ene-2022 16:43,-41.43386084682626,-72.90485889530338,08-11-2022,
923,2021-22,Los Lagos,Chiloé,Quemchi,25-dic-2021 13:45,25-dic-2021 13:50,2-ene-2022 17:46,-42.31432947732873,-73.37844617882861,08-11-2022,
924,2021-22,Los Lagos,Llanquihue,Los Muermos,25-dic-2021 15:35,25-dic-2021 15:49,27-dic-2021 15:58,-41.39034478550215,-73.48283566277875,08-11-2022,
925,2021-22,Los Lagos,Llanquihue,Fresia,25-dic-2021 19:00,25-dic-2021 19:05,3-ene-2022 16:53,-41.09939028936325,-73.53461091098569,08-11-2022,
926,2021-22,Los Lagos,Llanquihue,Puerto Montt,26-dic-2021 13:12,26-dic-2021 13:15,26-dic-2021 14:37,-41.4595072100302,-72.9234534441509,08-11-2022,
927,2021-22,Los Lagos,Llanquihue,Calbuco,23-dic-2021 16:00,23-dic-2021 16:08,3-ene-2022 18:07,-41.69478409582644,-72.99734857434089,08-11-2022,
928,2021-22,Los Lagos,Chiloé,Castro,26-dic-2021 13:15,26-dic-2021 13:20,8-ene-2022 12:51,-42.53327372662775,-73.68389183405587,08-11-2022,
929,2021-22,Los Lagos,Palena,Hualaihué,26-dic-2021 17:05,26-dic-2021 17:10,28-dic-2021 15:25,-41.88280430197322,-72.81199932601466,08-11-2022,
930,2021-22,Los Lagos,Llanquihue,Los Muermos,26-dic-2021 16:50,26-dic-2021 16:57,27-dic-2021 13:47,-41.38147629167099,-73.31421647720583,08-11-2022,
931,2021-22,Los Lagos,Llanquihue,Puerto Varas,26-dic-2021 18:08,26-dic-2021 18:11,27-dic-2021 17:57,-41.22594153181648,-72.60242980838449,08-11-2022,
932,2021-22,Los Lagos,Osorno,Osorno,26-dic-2021 19:50,26-dic-2021 20:03,26-dic-2021 21:44,-40.5701899156831,-73.00103162121607,08-11-2022,
933,2021-22,Los Lagos,Chiloé,Queilén,26-dic-2021 22:11,26-dic-2021 22:12,31-dic-2021 15:15,-42.8765123316016,-73.46542513667244,08-11-2022,
934,2021-22,Los Lagos,Llanquihue,Puerto Montt,28-dic-2021 13:05,28-dic-2021 13:19,3-ene-2022 12:19,-41.482223506238235,-72.85339264373494,08-11-2022,
935,2021-22,Los Lagos,Chiloé,Dalcahue,28-dic-2021 14:20,28-dic-2021 14:25,28-dic-2021 15:57,-42.35019067054422,-73.65244841674618,08-11-2022,
936,2021-22,Los Lagos,Llanquihue,Puerto Montt,28-dic-2021 15:47,28-dic-2021 15:53,30-dic-2021 15:13,-41.44194409893365,-73.00694014690451,08-11-2022,
937,2021-22,Los Lagos,Chiloé,Dalcahue,29-dic-2021 11:20,29-dic-2021 11:25,2-ene-2022 15:50,-42.371669408024644,-73.74361392965469,08-11-2022,
938,2021-22,Los Lagos,Chiloé,Puqueldón,6-ene-2022 15:28,6-ene-2022 15:39,6-ene-2022 18:58,-42.59448994559239,-73.61409248551861,08-11-2022,
939,2021-22,Los Lagos,Osorno,Río Negro,6-ene-2022 14:24,6-ene-2022 14:35,7-ene-2022 16:34,-40.84723642349586,-73.33817615517091,08-11-2022,
940,2021-22,Los Lagos,Chiloé,Ancud,9-ene-2022 15:30,9-ene-2022 15:35,10-ene-2022 20:16,-41.897780065747625,-73.93916322014343,08-11-2022,
941,2021-22,Los Lagos,Llanquihue,Calbuco,10-ene-2022 18:21,10-ene-2022 18:25,15-ene-2022 14:56,-41.71055823679904,-72.98777209244751,08-11-2022,
942,2021-22,Los Lagos,Osorno,Osorno,10-ene-2022 18:10,10-ene-2022 18:18,14-ene-2022 14:22,-40.4297522302453,-73.3208552229136,08-11-2022,
943,2021-22,Los Lagos,Chiloé,Queilén,11-ene-2022 14:27,11-ene-2022 14:30,13-ene-2022 16:02,-42.80755638978476,-73.51427876595098,08-11-2022,
944,2021-22,Los Lagos,Llanquihue,Puerto Montt,11-ene-2022 16:25,11-ene-2022 16:30,12-ene-2022 15:45,-41.44563506621139,-72.97078411184724,08-11-2022,
945,2021-22,Los Lagos,Osorno,Osorno,13-ene-2022 16:17,13-ene-2022 16:27,13-ene-2022 17:49,-40.565968263034605,-73.11919639090245,08-11-2022,
946,2021-22,Los Lagos,Chiloé,Queilén,13-ene-2022 17:25,13-ene-2022 17:34,14-ene-2022 16:57,-42.863608340485776,-73.6338918941355,08-11-2022,
